,unique_identify,-logAffi,target,pdb,compnd,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_fep_benchmark
484,CHEMBL1163125_4qr3_CHEMBL3409984,5.686132779630847,CHEMBL1163125,4qr3,CHEMBL3409984,0.2835820895522388,0.2397260273972602,0.2835820895522388
485,CHEMBL1163125_4qr3_CHEMBL3409990,5.031050319018657,CHEMBL1163125,4qr3,CHEMBL3409990,0.1986754966887417,0.2014925373134328,0.2290076335877862
486,CHEMBL1163125_4qr3_CHEMBL3409991,5.235077015350112,CHEMBL1163125,4qr3,CHEMBL3409991,0.217391304347826,0.2206896551724138,0.2362204724409448
487,CHEMBL1163125_4qr3_CHEMBL3409992,6.657577319177793,CHEMBL1163125,4qr3,CHEMBL3409992,0.2388059701492537,0.2176870748299319,0.2388059701492537
488,CHEMBL1163125_4qr3_CHEMBL3409993,6.119186407719209,CHEMBL1163125,4qr3,CHEMBL3409993,0.2466666666666666,0.2133333333333333,0.2466666666666666
489,CHEMBL1163125_4qr3_CHEMBL3409994,6.6020599913279625,CHEMBL1163125,4qr3,CHEMBL3409994,0.2388059701492537,0.2094594594594594,0.2388059701492537
490,CHEMBL1163125_4qr3_CHEMBL3409995,6.301029995663981,CHEMBL1163125,4qr3,CHEMBL3409995,0.2388059701492537,0.2094594594594594,0.2388059701492537
491,CHEMBL1163125_4qr3_CHEMBL3409998,6.096910013008056,CHEMBL1163125,4qr3,CHEMBL3409998,0.2297297297297297,0.1878787878787878,0.2297297297297297
492,CHEMBL1163125_4qr3_CHEMBL3410000,7.221848749616356,CHEMBL1163125,4qr3,CHEMBL3410000,0.2352941176470588,0.1907894736842105,0.2357142857142857
493,CHEMBL1163125_4qr3_CHEMBL3410001,6.337242168318426,CHEMBL1163125,4qr3,CHEMBL3410001,0.2205882352941176,0.2094594594594594,0.2205882352941176
494,CHEMBL1163125_4qr3_CHEMBL3410002,6.853871964321762,CHEMBL1163125,4qr3,CHEMBL3410002,0.217391304347826,0.1907894736842105,0.2183098591549295
495,CHEMBL1163125_4qr3_CHEMBL3410003,7.221848749616356,CHEMBL1163125,4qr3,CHEMBL3410003,0.2281879194630872,0.1878787878787878,0.2281879194630872
496,CHEMBL1163125_4qr3_CHEMBL3410005,6.769551078621726,CHEMBL1163125,4qr3,CHEMBL3410005,0.2364864864864864,0.2024539877300613,0.2364864864864864
497,CHEMBL1163125_4qr4_CHEMBL3409996,6.920818753952375,CHEMBL1163125,4qr4,CHEMBL3409996,0.2388059701492537,0.2094594594594594,0.2388059701492537
498,CHEMBL1163125_4qr4_CHEMBL3409999,6.522878745280337,CHEMBL1163125,4qr4,CHEMBL3409999,0.2388059701492537,0.2094594594594594,0.2388059701492537
499,CHEMBL1163125_4qr5_CHEMBL3409997,6.3979400086720375,CHEMBL1163125,4qr5,CHEMBL3409997,0.2534246575342466,0.2024539877300613,0.2534246575342466
500,CHEMBL1163125_4qr5_CHEMBL3410004,6.657577319177793,CHEMBL1163125,4qr5,CHEMBL3410004,0.2091503267973856,0.1715976331360946,0.2101910828025477
501,CHEMBL1163125_4qr5_CHEMBL3410006,6.031517051446065,CHEMBL1163125,4qr5,CHEMBL3410006,0.2171052631578947,0.1785714285714285,0.2258064516129032
502,CHEMBL1163125_4qr5_CHEMBL3410007,7.0,CHEMBL1163125,4qr5,CHEMBL3410007,0.2387096774193548,0.2130177514792899,0.2387096774193548
503,CHEMBL1163125_4qr5_CHEMBL3410008,6.102372908709558,CHEMBL1163125,4qr5,CHEMBL3410008,0.220125786163522,0.1965317919075144,0.220125786163522
504,CHEMBL1163125_4qr5_CHEMBL3410009,6.6020599913279625,CHEMBL1163125,4qr5,CHEMBL3410009,0.2127659574468085,0.1870967741935484,0.2222222222222222
505,CHEMBL1163125_4qzs_CHEMBL2430881,5.100000128334196,CHEMBL1163125,4qzs,CHEMBL2430881,0.2397260273972602,0.2279411764705882,0.2446043165467626
506,CHEMBL1163125_4qzs_CHEMBL3786728,7.698970004336019,CHEMBL1163125,4qzs,CHEMBL3786728,0.1666666666666666,0.1927083333333333,0.2254335260115607
507,CHEMBL1163125_4qzs_CHEMBL3893293,7.67778070526608,CHEMBL1163125,4qzs,CHEMBL3893293,0.196078431372549,0.1989247311827957,0.2298136645962732
508,CHEMBL1163125_4uix_CHEMBL3769688,7.299988937677887,CHEMBL1163125,4uix,CHEMBL3769688,0.3109756097560975,0.25,0.3109756097560975
509,CHEMBL1163125_4uix_CHEMBL3770039,6.699991797446187,CHEMBL1163125,4uix,CHEMBL3770039,0.2222222222222222,0.328125,0.328125
510,CHEMBL1163125_4uiy_CHEMBL3769628,5.59999938302362,CHEMBL1163125,4uiy,CHEMBL3769628,0.2905405405405405,0.2222222222222222,0.2905405405405405
511,CHEMBL1163125_4uiy_CHEMBL3769855,6.0999990348465305,CHEMBL1163125,4uiy,CHEMBL3769855,0.2905405405405405,0.2339181286549707,0.2905405405405405
512,CHEMBL1163125_4uiy_CHEMBL3769944,6.299997602857746,CHEMBL1163125,4uiy,CHEMBL3769944,0.239766081871345,0.2427745664739884,0.2777777777777778
513,CHEMBL1163125_4uiy_CHEMBL3769979,4.70000006855703,CHEMBL1163125,4uiy,CHEMBL3769979,0.2228571428571428,0.2447916666666666,0.2701149425287356
514,CHEMBL1163125_4uiy_CHEMBL3770188,6.399996913372259,CHEMBL1163125,4uiy,CHEMBL3770188,0.272189349112426,0.2429378531073446,0.272189349112426
515,CHEMBL1163125_4uiy_CHEMBL3770367,5.899998417198648,CHEMBL1163125,4uiy,CHEMBL3770367,0.2097902097902098,0.2828947368421052,0.2828947368421052
516,CHEMBL1163125_4uiy_CHEMBL3771308,4.900000142057633,CHEMBL1163125,4uiy,CHEMBL3771308,0.2077922077922078,0.2740740740740741,0.312
517,CHEMBL1163125_4uiz_CHEMBL3769507,5.125585057958533,CHEMBL1163125,4uiz,CHEMBL3769507,0.24,0.1797752808988764,0.2590361445783132
518,CHEMBL1163125_4uiz_CHEMBL3769509,5.800000874803203,CHEMBL1163125,4uiz,CHEMBL3769509,0.2378048780487804,0.208955223880597,0.2571428571428571
519,CHEMBL1163125_4uiz_CHEMBL3770949,5.59999938302362,CHEMBL1163125,4uiz,CHEMBL3770949,0.2514619883040935,0.1823529411764705,0.2716049382716049
520,CHEMBL1163125_4uiz_CHEMBL3771218,4.800000052738446,CHEMBL1163125,4uiz,CHEMBL3771218,0.2280701754385964,0.2848484848484848,0.2848484848484848
521,CHEMBL1163125_4uyd_CHEMBL1487662,4.100000018985305,CHEMBL1163125,4uyd,CHEMBL1487662,0.1588785046728972,0.2,0.2467532467532467
522,CHEMBL1163125_4wiv_CHEMBL3352858,5.498940737782249,CHEMBL1163125,4wiv,CHEMBL3352858,0.16875,0.2318840579710145,0.2704918032786885
523,CHEMBL1163125_4wiv_CHEMBL3356135,4.958607314841775,CHEMBL1163125,4wiv,CHEMBL3356135,0.2545454545454545,0.2369942196531791,0.3148148148148148
524,CHEMBL1163125_4wiv_CHEMBL3356543,5.410050398674292,CHEMBL1163125,4wiv,CHEMBL3356543,0.2191780821917808,0.232,0.330188679245283
525,CHEMBL1163125_4wiv_CHEMBL3356545,4.928117992693875,CHEMBL1163125,4wiv,CHEMBL3356545,0.244047619047619,0.2234636871508379,0.2941176470588235
526,CHEMBL1163125_4wiv_CHEMBL3356546,4.72584215073632,CHEMBL1163125,4wiv,CHEMBL3356546,0.2392638036809816,0.2455089820359281,0.2850678733031674
527,CHEMBL1163125_4wiv_CHEMBL3356547,6.043831569524636,CHEMBL1163125,4wiv,CHEMBL3356547,0.2407407407407407,0.2067039106145251,0.2481203007518796
528,CHEMBL1163125_4wiv_CHEMBL3356552,5.543633966870957,CHEMBL1163125,4wiv,CHEMBL3356552,0.2363636363636363,0.2426035502958579,0.2727272727272727
529,CHEMBL1163125_4wiv_CHEMBL3356554,5.343901797987168,CHEMBL1163125,4wiv,CHEMBL3356554,0.1907894736842105,0.2080924855491329,0.2538461538461538
530,CHEMBL1163125_4wiv_CHEMBL3356555,5.304518323509803,CHEMBL1163125,4wiv,CHEMBL3356555,0.1845238095238095,0.2102272727272727,0.2488888888888888
531,CHEMBL1163125_4wiv_CHEMBL3356556,6.319664486585436,CHEMBL1163125,4wiv,CHEMBL3356556,0.1875,0.2575757575757575,0.275
532,CHEMBL1163125_4wiv_CHEMBL3356557,4.684029654543083,CHEMBL1163125,4wiv,CHEMBL3356557,0.170886075949367,0.2262773722627737,0.275
533,CHEMBL1163125_4wiv_CHEMBL3356558,6.0655015487564325,CHEMBL1163125,4wiv,CHEMBL3356558,0.1783439490445859,0.2262773722627737,0.275
534,CHEMBL1163125_4wiv_CHEMBL3356559,6.259637310505756,CHEMBL1163125,4wiv,CHEMBL3356559,0.1783439490445859,0.217391304347826,0.275
535,CHEMBL1163125_4wiv_CHEMBL3356560,5.931814138253839,CHEMBL1163125,4wiv,CHEMBL3356560,0.174496644295302,0.25,0.2704918032786885
536,CHEMBL1163125_4wiv_CHEMBL3356561,4.924453038607469,CHEMBL1163125,4wiv,CHEMBL3356561,0.1829268292682926,0.2206896551724138,0.2558139534883721
537,CHEMBL1163125_4wiv_CHEMBL3356562,5.790484985457369,CHEMBL1163125,4wiv,CHEMBL3356562,0.175438596491228,0.2352941176470588,0.2752293577981651
538,CHEMBL1163125_4wiv_CHEMBL3356563,6.014124642691606,CHEMBL1163125,4wiv,CHEMBL3356563,0.1734104046242774,0.2409638554216867,0.2785714285714286
539,CHEMBL1163125_4wiv_CHEMBL3356564,6.09312646527793,CHEMBL1163125,4wiv,CHEMBL3356564,0.2040816326530612,0.2126436781609195,0.2796610169491525
540,CHEMBL1163125_4wiv_CHEMBL3356565,5.779891911959945,CHEMBL1163125,4wiv,CHEMBL3356565,0.1636363636363636,0.206060606060606,0.2661290322580645
541,CHEMBL1163125_4wiv_CHEMBL3356566,4.284832642151542,CHEMBL1163125,4wiv,CHEMBL3356566,0.1858974358974359,0.2,0.2540983606557377
542,CHEMBL1163125_4wiv_CHEMBL3356567,4.889410289700751,CHEMBL1163125,4wiv,CHEMBL3356567,0.1858974358974359,0.2,0.275
543,CHEMBL1163125_4wiv_CHEMBL3356568,4.886056647693163,CHEMBL1163125,4wiv,CHEMBL3356568,0.2051282051282051,0.2097902097902098,0.2580645161290322
544,CHEMBL1163125_4wiv_CHEMBL3356569,6.250263684430939,CHEMBL1163125,4wiv,CHEMBL3356569,0.1925465838509316,0.2196531791907514,0.2903225806451613
545,CHEMBL1163125_4wiv_CHEMBL3356570,6.324221658325915,CHEMBL1163125,4wiv,CHEMBL3356570,0.2185430463576159,0.2222222222222222,0.2950819672131147
546,CHEMBL1163125_4yh3_CHEMBL3589468,4.585026652029182,CHEMBL1163125,4yh3,CHEMBL3589468,0.3116883116883117,0.2700729927007299,0.3116883116883117
547,CHEMBL1163125_4yh3_CHEMBL3589469,4.886056647693163,CHEMBL1163125,4yh3,CHEMBL3589469,0.2692307692307692,0.2781954887218045,0.2830188679245283
548,CHEMBL1163125_4yh3_CHEMBL3589470,4.886056647693163,CHEMBL1163125,4yh3,CHEMBL3589470,0.2678571428571428,0.25,0.2678571428571428
549,CHEMBL1163125_4yh3_CHEMBL3589471,4.886056647693163,CHEMBL1163125,4yh3,CHEMBL3589471,0.239766081871345,0.2307692307692307,0.239766081871345
550,CHEMBL1163125_4yh3_CHEMBL3589472,4.853871964321762,CHEMBL1163125,4yh3,CHEMBL3589472,0.2777777777777778,0.2605633802816901,0.2777777777777778
551,CHEMBL1163125_4yh3_CHEMBL3589473,4.795880017344075,CHEMBL1163125,4yh3,CHEMBL3589473,0.2777777777777778,0.2605633802816901,0.2777777777777778
552,CHEMBL1163125_4yh3_CHEMBL3589474,4.7447274948966935,CHEMBL1163125,4yh3,CHEMBL3589474,0.2662721893491124,0.2772277227722772,0.2772277227722772
553,CHEMBL1163125_4yh3_CHEMBL3589475,4.6020599913279625,CHEMBL1163125,4yh3,CHEMBL3589475,0.270440251572327,0.2794117647058823,0.2794117647058823
554,CHEMBL1163125_4yh3_CHEMBL3589476,4.6020599913279625,CHEMBL1163125,4yh3,CHEMBL3589476,0.2514619883040935,0.2475247524752475,0.2586206896551724
555,CHEMBL1163125_4yh3_CHEMBL3589477,4.468521082957745,CHEMBL1163125,4yh3,CHEMBL3589477,0.310126582278481,0.2605633802816901,0.310126582278481
556,CHEMBL1163125_4yh3_CHEMBL3589478,4.3979400086720375,CHEMBL1163125,4yh3,CHEMBL3589478,0.2875,0.2233009708737864,0.2875
557,CHEMBL1163125_4yh3_CHEMBL3589480,4.337242168318426,CHEMBL1163125,4yh3,CHEMBL3589480,0.2515723270440251,0.2323232323232323,0.2515723270440251
558,CHEMBL1163125_4yh4_CHEMBL3589482,5.045757490560675,CHEMBL1163125,4yh4,CHEMBL3589482,0.3055555555555556,0.2903225806451613,0.3055555555555556
559,CHEMBL1163125_4yh4_CHEMBL3589483,4.886056647693163,CHEMBL1163125,4yh4,CHEMBL3589483,0.32,0.2834645669291338,0.32
560,CHEMBL1163125_4yh4_CHEMBL3589484,4.6020599913279625,CHEMBL1163125,4yh4,CHEMBL3589484,0.3422818791946309,0.2699386503067484,0.3422818791946309
561,CHEMBL1163125_4yh4_CHEMBL3589485,4.585026652029182,CHEMBL1163125,4yh4,CHEMBL3589485,0.3125,0.3057851239669421,0.3125
562,CHEMBL1163125_4yh4_CHEMBL3589486,4.537602002101044,CHEMBL1163125,4yh4,CHEMBL3589486,0.3150684931506849,0.2196969696969697,0.3150684931506849
563,CHEMBL1163125_4yh4_CHEMBL3589487,4.356547323513812,CHEMBL1163125,4yh4,CHEMBL3589487,0.3605442176870748,0.2651933701657458,0.3605442176870748
564,CHEMBL1163125_4yh4_CHEMBL3589488,4.327902142064283,CHEMBL1163125,4yh4,CHEMBL3589488,0.2905405405405405,0.2545454545454545,0.2905405405405405
565,CHEMBL1163125_4yh4_CHEMBL3589489,4.309803919971486,CHEMBL1163125,4yh4,CHEMBL3589489,0.2905405405405405,0.2416107382550335,0.2905405405405405
566,CHEMBL1163125_4yh4_CHEMBL3904002,5.129596094720973,CHEMBL1163125,4yh4,CHEMBL3904002,0.4029850746268656,0.2903225806451613,0.4029850746268656
567,CHEMBL1163125_4z93_CHEMBL3581655,7.23742704271061,CHEMBL1163125,4z93,CHEMBL3581655,0.1575757575757575,0.1694915254237288,0.2480620155038759
568,CHEMBL1163125_4z93_CHEMBL3581656,7.002621527706186,CHEMBL1163125,4z93,CHEMBL3581656,0.1575757575757575,0.1772151898734177,0.2677165354330709
569,CHEMBL1163125_4z93_CHEMBL3581657,6.652053494659922,CHEMBL1163125,4z93,CHEMBL3581657,0.16875,0.2128712871287128,0.2661290322580645
570,CHEMBL1163125_4z93_CHEMBL3581660,7.5743677672501555,CHEMBL1163125,4z93,CHEMBL3581660,0.1637426900584795,0.1901840490797546,0.2518518518518518
571,CHEMBL1163125_4z93_CHEMBL3581661,7.3392836416760705,CHEMBL1163125,4z93,CHEMBL3581661,0.154696132596685,0.1676646706586826,0.25
572,CHEMBL1163125_4z93_CHEMBL4204846,6.188450335244699,CHEMBL1163125,4z93,CHEMBL4204846,0.1614906832298136,0.1761363636363636,0.256
573,CHEMBL1163125_4z93_CHEMBL4207609,8.292179510051923,CHEMBL1163125,4z93,CHEMBL4207609,0.2202380952380952,0.1847133757961783,0.2291666666666666
574,CHEMBL1163125_4z93_CHEMBL4207729,7.399555607834982,CHEMBL1163125,4z93,CHEMBL4207729,0.16875,0.1896551724137931,0.2661290322580645
575,CHEMBL1163125_4z93_CHEMBL4209113,8.63420561740663,CHEMBL1163125,4z93,CHEMBL4209113,0.2083333333333333,0.1948051948051948,0.2323943661971831
576,CHEMBL1163125_4z93_CHEMBL4210981,7.700091202195892,CHEMBL1163125,4z93,CHEMBL4210981,0.1437125748502994,0.1625,0.2578125
577,CHEMBL1163125_4z93_CHEMBL4211497,8.585026652029182,CHEMBL1163125,4z93,CHEMBL4211497,0.1734104046242774,0.1925465838509316,0.2377622377622377
578,CHEMBL1163125_4z93_CHEMBL4211972,7.869964306007462,CHEMBL1163125,4z93,CHEMBL4211972,0.1714285714285714,0.1957671957671957,0.2237762237762237
579,CHEMBL1163125_4z93_CHEMBL4212082,7.063426924335872,CHEMBL1163125,4z93,CHEMBL4212082,0.1614906832298136,0.1951219512195122,0.256
580,CHEMBL1163125_4z93_CHEMBL4215941,7.274073023453658,CHEMBL1163125,4z93,CHEMBL4215941,0.1437125748502994,0.1530054644808743,0.2384615384615384
581,CHEMBL1163125_4z93_CHEMBL4217058,7.301158584896794,CHEMBL1163125,4z93,CHEMBL4217058,0.16875,0.1896551724137931,0.2661290322580645
582,CHEMBL1163125_4z93_CHEMBL4218866,8.151821805633334,CHEMBL1163125,4z93,CHEMBL4218866,0.1516853932584269,0.1957671957671957,0.2237762237762237
583,CHEMBL1163125_4z93_CHEMBL4581411,8.470029055969022,CHEMBL1163125,4z93,CHEMBL4581411,0.1891891891891892,0.2418300653594771,0.2645161290322581
584,CHEMBL1163125_5a5s_CHEMBL3585461,5.899998417198648,CHEMBL1163125,5a5s,CHEMBL3585461,0.2093023255813953,0.2594936708860759,0.2594936708860759
585,CHEMBL1163125_5a5s_CHEMBL3590390,4.900000142057633,CHEMBL1163125,5a5s,CHEMBL3590390,0.2282608695652173,0.2055555555555555,0.2282608695652173
586,CHEMBL1163125_5a85_CHEMBL3586698,4.70000006855703,CHEMBL1163125,5a85,CHEMBL3586698,0.1567164179104477,0.1788079470198675,0.1851851851851851
587,CHEMBL1163125_5a85_CHEMBL3586700,5.40000018605658,CHEMBL1163125,5a85,CHEMBL3586700,0.2071428571428571,0.2698412698412698,0.2971014492753623
588,CHEMBL1163125_5a85_CHEMBL3586702,4.800000052738446,CHEMBL1163125,5a85,CHEMBL3586702,0.1870503597122302,0.21875,0.2325581395348837
589,CHEMBL1163125_5a85_CHEMBL3586704,4.399999967876858,CHEMBL1163125,5a85,CHEMBL3586704,0.1870503597122302,0.21875,0.2325581395348837
590,CHEMBL1163125_5a85_CHEMBL3586707,4.600000074606178,CHEMBL1163125,5a85,CHEMBL3586707,0.1768707482993197,0.2615384615384615,0.2615384615384615
591,CHEMBL1163125_5a85_CHEMBL3586708,3.7999999979341847,CHEMBL1163125,5a85,CHEMBL3586708,0.181159420289855,0.1940298507462686,0.1940298507462686
592,CHEMBL1163125_5a85_CHEMBL3586709,4.800000052738446,CHEMBL1163125,5a85,CHEMBL3586709,0.1901408450704225,0.2121212121212121,0.314516129032258
593,CHEMBL1163125_5a85_CHEMBL3586710,4.900000142057633,CHEMBL1163125,5a85,CHEMBL3586710,0.1944444444444444,0.1897810218978102,0.2251655629139073
594,CHEMBL1163125_5a85_CHEMBL3586711,4.900000142057633,CHEMBL1163125,5a85,CHEMBL3586711,0.1666666666666666,0.2121212121212121,0.2121212121212121
595,CHEMBL1163125_5a85_CHEMBL3586712,5.200000237109354,CHEMBL1163125,5a85,CHEMBL3586712,0.1700680272108843,0.2058823529411764,0.218978102189781
596,CHEMBL1163125_5a85_CHEMBL3586713,5.499999678657065,CHEMBL1163125,5a85,CHEMBL3586713,0.204225352112676,0.28125,0.28125
597,CHEMBL1163125_5a85_CHEMBL3586714,5.300000202445418,CHEMBL1163125,5a85,CHEMBL3586714,0.1987179487179487,0.204225352112676,0.204225352112676
598,CHEMBL1163125_5a85_CHEMBL3586715,5.100000128334196,CHEMBL1163125,5a85,CHEMBL3586715,0.1973684210526315,0.2068965517241379,0.2068965517241379
599,CHEMBL1163125_5a85_CHEMBL3586716,5.40000018605658,CHEMBL1163125,5a85,CHEMBL3586716,0.1923076923076923,0.2013422818791946,0.2013422818791946
600,CHEMBL1163125_5a85_CHEMBL3586717,5.449999932356823,CHEMBL1163125,5a85,CHEMBL3586717,0.1842105263157894,0.2013888888888889,0.2013888888888889
601,CHEMBL1163125_5a85_CHEMBL3586718,5.449999932356823,CHEMBL1163125,5a85,CHEMBL3586718,0.1842105263157894,0.2013888888888889,0.2013888888888889
602,CHEMBL1163125_5a85_CHEMBL3590395,4.900000142057633,CHEMBL1163125,5a85,CHEMBL3590395,0.2181818181818181,0.1851851851851851,0.2181818181818181
603,CHEMBL1163125_5a85_CHEMBL3590397,5.300000202445418,CHEMBL1163125,5a85,CHEMBL3590397,0.2222222222222222,0.180722891566265,0.2222222222222222
604,CHEMBL1163125_5acy_CHEMBL3220925,7.0,CHEMBL1163125,5acy,CHEMBL3220925,0.2154696132596685,0.1989795918367347,0.2154696132596685
605,CHEMBL1163125_5acy_CHEMBL3353984,6.0999990348465305,CHEMBL1163125,5acy,CHEMBL3353984,0.3695652173913043,0.2677165354330709,0.3695652173913043
606,CHEMBL1163125_5acy_CHEMBL3353985,6.199998172182031,CHEMBL1163125,5acy,CHEMBL3353985,0.2922077922077922,0.2409638554216867,0.2922077922077922
607,CHEMBL1163125_5acy_CHEMBL3353988,6.199998172182031,CHEMBL1163125,5acy,CHEMBL3353988,0.3916083916083916,0.2954545454545454,0.3916083916083916
608,CHEMBL1163125_5acy_CHEMBL3353990,6.299997602857746,CHEMBL1163125,5acy,CHEMBL3353990,0.2571428571428571,0.2475247524752475,0.2819148936170212
609,CHEMBL1163125_5acy_CHEMBL3353992,6.399996913372259,CHEMBL1163125,5acy,CHEMBL3353992,0.2571428571428571,0.2459893048128342,0.3575418994413408
610,CHEMBL1163125_5acy_CHEMBL3353994,4.600000074606178,CHEMBL1163125,5acy,CHEMBL3353994,0.2049689440993788,0.2590361445783132,0.3035714285714285
611,CHEMBL1163125_5acy_CHEMBL3353995,4.600000074606178,CHEMBL1163125,5acy,CHEMBL3353995,0.2571428571428571,0.2459893048128342,0.3575418994413408
612,CHEMBL1163125_5acy_CHEMBL3354000,6.0999990348465305,CHEMBL1163125,5acy,CHEMBL3354000,0.2395209580838323,0.2741116751269035,0.2899408284023668
613,CHEMBL1163125_5acy_CHEMBL3354009,5.40000018605658,CHEMBL1163125,5acy,CHEMBL3354009,0.228395061728395,0.2222222222222222,0.2641509433962264
614,CHEMBL1163125_5acy_CHEMBL3354010,5.59999938302362,CHEMBL1163125,5acy,CHEMBL3354010,0.3971631205673759,0.3,0.3971631205673759
615,CHEMBL1163125_5cp5_CHEMBL1485571,6.0,CHEMBL1163125,5cp5,CHEMBL1485571,0.2467532467532467,0.2439024390243902,0.248
616,CHEMBL1163125_5cp5_CHEMBL3234254,4.82102305270683,CHEMBL1163125,5cp5,CHEMBL3234254,0.2242424242424242,0.2312138728323699,0.2312138728323699
617,CHEMBL1163125_5cp5_CHEMBL3779914,4.675100502947687,CHEMBL1163125,5cp5,CHEMBL3779914,0.1764705882352941,0.188235294117647,0.2285714285714285
618,CHEMBL1163125_5cp5_CHEMBL3780015,6.221848749616356,CHEMBL1163125,5cp5,CHEMBL3780015,0.1969696969696969,0.1984732824427481,0.2153846153846154
619,CHEMBL1163125_5cp5_CHEMBL3780138,6.6777807052660805,CHEMBL1163125,5cp5,CHEMBL3780138,0.2323943661971831,0.2287581699346405,0.2323943661971831
620,CHEMBL1163125_5cp5_CHEMBL3780279,6.356547323513812,CHEMBL1163125,5cp5,CHEMBL3780279,0.1812080536912751,0.1865671641791045,0.2262773722627737
621,CHEMBL1163125_5cp5_CHEMBL3780301,5.42712839779952,CHEMBL1163125,5cp5,CHEMBL3780301,0.2592592592592592,0.23841059602649,0.2592592592592592
622,CHEMBL1163125_5cp5_CHEMBL3780398,5.908684840302777,CHEMBL1163125,5cp5,CHEMBL3780398,0.2828947368421052,0.2469135802469135,0.2828947368421052
623,CHEMBL1163125_5cp5_CHEMBL3780462,5.58838029403677,CHEMBL1163125,5cp5,CHEMBL3780462,0.1987951807228915,0.173076923076923,0.1987951807228915
624,CHEMBL1163125_5cp5_CHEMBL3780508,6.406713932979542,CHEMBL1163125,5cp5,CHEMBL3780508,0.2469135802469135,0.2267441860465116,0.25
625,CHEMBL1163125_5cp5_CHEMBL3781279,5.0851281824599495,CHEMBL1163125,5cp5,CHEMBL3781279,0.2015503875968992,0.1908396946564885,0.2313432835820895
626,CHEMBL1163125_5cp5_CHEMBL3781500,5.7121982700697735,CHEMBL1163125,5cp5,CHEMBL3781500,0.2012578616352201,0.1883116883116883,0.2131147540983606
627,CHEMBL1163125_5cp5_CHEMBL3781951,5.707743928643524,CHEMBL1163125,5cp5,CHEMBL3781951,0.2451612903225806,0.2321428571428571,0.2451612903225806
628,CHEMBL1163125_5cp5_CHEMBL4083742,5.014124642691606,CHEMBL1163125,5cp5,CHEMBL4083742,0.2222222222222222,0.2395209580838323,0.2421875
629,CHEMBL1163125_5cp5_CHEMBL4091524,5.019088062223156,CHEMBL1163125,5cp5,CHEMBL4091524,0.208,0.1968503937007874,0.2170542635658914
630,CHEMBL1163125_5cp5_CHEMBL4163466,4.895854449445992,CHEMBL1163125,5cp5,CHEMBL4163466,0.2105263157894736,0.2038216560509554,0.2105263157894736
631,CHEMBL1163125_5cp5_CHEMBL4165055,5.844663962534939,CHEMBL1163125,5cp5,CHEMBL4165055,0.2645502645502645,0.2032967032967033,0.2645502645502645
632,CHEMBL1163125_5cp5_CHEMBL4167407,4.4917396944876655,CHEMBL1163125,5cp5,CHEMBL4167407,0.19375,0.2083333333333333,0.2083333333333333
633,CHEMBL1163125_5cp5_CHEMBL4170290,4.877456475931246,CHEMBL1163125,5cp5,CHEMBL4170290,0.2025316455696202,0.2013888888888889,0.2025316455696202
634,CHEMBL1163125_5cqt_CHEMBL3234256,5.327902142064283,CHEMBL1163125,5cqt,CHEMBL3234256,0.2363636363636363,0.2451612903225806,0.2451612903225806
635,CHEMBL1163125_5cqt_CHEMBL3780233,4.856985199745905,CHEMBL1163125,5cqt,CHEMBL3780233,0.21875,0.2214285714285714,0.2528089887640449
636,CHEMBL1163125_5cqt_CHEMBL3780381,5.425852935849277,CHEMBL1163125,5cqt,CHEMBL3780381,0.1614583333333333,0.1958762886597938,0.1958762886597938
637,CHEMBL1163125_5cqt_CHEMBL3780409,5.489454989793388,CHEMBL1163125,5cqt,CHEMBL3780409,0.2264150943396226,0.2317880794701986,0.2418300653594771
638,CHEMBL1163125_5cqt_CHEMBL3781084,5.3872161432802645,CHEMBL1163125,5cqt,CHEMBL3781084,0.2080924855491329,0.1875,0.2080924855491329
639,CHEMBL1163125_5cqt_CHEMBL4159075,5.809668301829708,CHEMBL1163125,5cqt,CHEMBL4159075,0.1780821917808219,0.2109375,0.2109375
